Datetime,Change_1D_%,Volume_1D,Change_2D_%,Volume_2D,Change_3D_%,Volume_3D,Change_5D_%,Volume_5D,NextDay_Hour1_Return_%,NextDay_Hour1_Open_Positive,NextDay_Hour2_Return_%,NextDay_Hour2_Open_Positive,NextDay_Hour3_Return_%,NextDay_Hour3_Open_Positive
2023-06-20 00:00:00+00:00,-0.5,67800411.0,-1.21,163592720.0,0.01,259735127.0,0.79,432875767.0,-0.19,0.0,-0.19,0.0,-0.06,0.0
2023-06-21 00:00:00+00:00,-0.53,69588735.0,-1.03,137389146.0,-1.74,233181455.0,-0.4,417502742.0,0.38,1.0,0.21,1.0,0.3,1.0
2023-06-22 00:00:00+00:00,0.37,60298541.0,-0.16,129887276.0,-0.66,197687687.0,-0.15,389622403.0,0.17,1.0,0.06,1.0,0.37,1.0
2023-06-23 00:00:00+00:00,-0.77,75997751.0,-0.4,136296292.0,-0.93,205885027.0,-2.13,369477747.0,0.31,1.0,-0.03,0.0,-0.06,0.0
2023-06-26 00:00:00+00:00,-0.41,61252125.0,-1.17,137249876.0,-0.8,197548417.0,-1.82,334937563.0,0.04,1.0,0.28,1.0,0.47,1.0
2023-06-27 00:00:00+00:00,1.09,65203210.0,0.68,126455335.0,-0.09,202453086.0,-0.25,332340362.0,0.11,1.0,0.23,1.0,0.34,1.0
2023-06-28 00:00:00+00:00,0.06,64527165.0,1.15,129730375.0,0.74,190982500.0,0.34,327278792.0,0.17,1.0,0.38,1.0,0.49,1.0
2023-06-29 00:00:00+00:00,0.4,59570583.0,0.46,124097748.0,1.56,189300958.0,0.36,326550834.0,0.35,1.0,0.28,1.0,0.36,1.0
2023-06-30 00:00:00+00:00,1.16,84173671.0,1.57,143744254.0,1.63,208271419.0,2.32,334726754.0,0.13,1.0,0.14,1.0,0.22,1.0
2023-07-03 00:00:00+00:00,0.15,24061016.0,1.31,108234687.0,1.72,167805270.0,2.89,297535645.0,0.35,1.0,0.38,1.0,0.3,1.0
2023-07-05 00:00:00+00:00,-0.17,51075602.0,-0.02,75136618.0,1.14,159310289.0,1.6,283408037.0,-0.39,0.0,-0.47,0.0,-0.14,0.0
2023-07-06 00:00:00+00:00,-0.78,71102170.0,-0.95,122177772.0,-0.81,146238788.0,0.75,289983042.0,0.19,1.0,0.3,1.0,0.55,1.0
2023-07-07 00:00:00+00:00,-0.25,68977649.0,-1.03,140079819.0,-1.2,191155421.0,0.09,299390108.0,0.25,1.0,0.12,1.0,0.05,1.0
2023-07-10 00:00:00+00:00,0.25,53334949.0,-0.0,122312598.0,-0.78,193414768.0,-0.81,268551386.0,-0.04,0.0,0.03,1.0,0.09,1.0
2023-07-11 00:00:00+00:00,0.64,55642786.0,0.9,108977735.0,0.64,177955384.0,-0.32,300133156.0,0.19,1.0,0.05,1.0,-0.23,0.0
2023-07-12 00:00:00+00:00,0.8,107022967.0,1.44,162665753.0,1.7,216000702.0,0.65,356080521.0,-0.0,0.0,0.04,1.0,0.15,1.0
2023-07-13 00:00:00+00:00,0.79,62268857.0,1.6,169291824.0,2.25,224934610.0,2.24,347247208.0,0.01,1.0,0.0,1.0,-0.14,0.0
2023-07-14 00:00:00+00:00,-0.06,61886899.0,0.74,124155756.0,1.54,231178723.0,2.45,340156458.0,0.16,1.0,0.28,1.0,0.25,1.0
2023-07-17 00:00:00+00:00,0.35,45238072.0,0.29,107124971.0,1.09,169393828.0,2.55,332059581.0,0.25,1.0,0.4,1.0,0.55,1.0
2023-07-18 00:00:00+00:00,0.74,64493441.0,1.09,109731513.0,1.03,171618412.0,2.65,340910236.0,0.18,1.0,0.16,1.0,0.08,1.0
2023-07-19 00:00:00+00:00,0.2,58400077.0,0.95,122893518.0,1.3,168131590.0,2.04,292287346.0,-0.19,0.0,-0.13,0.0,-0.1,0.0
2023-07-20 00:00:00+00:00,-0.65,62239618.0,-0.44,120639695.0,0.29,185133136.0,0.59,292258107.0,-0.36,0.0,-0.03,0.0,-0.19,0.0
2023-07-21 00:00:00+00:00,0.0,59008039.0,-0.65,121247657.0,-0.44,179647734.0,0.64,289379247.0,0.17,1.0,0.2,1.0,0.25,1.0
2023-07-24 00:00:00+00:00,0.45,47968178.0,0.45,106976217.0,-0.2,169215835.0,0.74,292109353.0,0.18,1.0,0.23,1.0,0.32,1.0
2023-07-25 00:00:00+00:00,0.27,47676169.0,0.72,95644347.0,0.72,154652386.0,0.27,275292081.0,0.06,1.0,-0.02,0.0,0.04,1.0
2023-07-26 00:00:00+00:00,0.02,62461812.0,0.29,110137981.0,0.74,158106159.0,0.09,279353816.0,-0.29,0.0,-0.29,0.0,-0.14,0.0
2023-07-27 00:00:00+00:00,-0.67,81859672.0,-0.65,144321484.0,-0.38,191997653.0,0.06,298973870.0,0.11,1.0,0.34,1.0,0.38,1.0
2023-07-28 00:00:00+00:00,0.98,70593000.0,0.31,152452672.0,0.32,214914484.0,1.05,310558831.0,0.06,1.0,-0.03,0.0,-0.04,0.0
2023-07-31 00:00:00+00:00,0.19,49719534.0,1.18,120312534.0,0.5,202172206.0,0.79,312310187.0,-0.06,0.0,0.01,1.0,-0.09,0.0
2023-08-01 00:00:00+00:00,-0.29,48709126.0,-0.1,98428660.0,0.89,169021660.0,0.23,313343144.0,-0.28,0.0,-0.47,0.0,-0.66,0.0
2023-08-02 00:00:00+00:00,-1.39,79576595.0,-1.67,128285721.0,-1.48,178005255.0,-1.18,330457927.0,-0.21,0.0,0.22,1.0,0.29,1.0
2023-08-03 00:00:00+00:00,-0.29,57347733.0,-1.67,136924328.0,-1.96,185633454.0,-0.8,305945988.0,-0.02,0.0,0.22,1.0,0.43,1.0
2023-08-04 00:00:00+00:00,-0.45,88365645.0,-0.74,145713378.0,-2.12,225289973.0,-2.21,323718633.0,0.21,1.0,-0.0,0.0,0.19,1.0
2023-08-07 00:00:00+00:00,0.88,49474065.0,0.42,137839710.0,0.13,195187443.0,-1.54,323473164.0,-0.4,0.0,-0.4,0.0,-0.34,0.0
2023-08-08 00:00:00+00:00,-0.44,64752529.0,0.43,114226594.0,-0.02,202592239.0,-1.69,339516567.0,-0.12,0.0,-0.67,0.0,-0.68,0.0
2023-08-09 00:00:00+00:00,-0.67,67048924.0,-1.1,131801453.0,-0.23,181275518.0,-0.97,326988896.0,0.62,1.0,0.14,1.0,-0.29,0.0
2023-08-10 00:00:00+00:00,0.04,85615364.0,-0.63,152664288.0,-1.06,217416817.0,-0.65,355256527.0,0.47,1.0,0.14,1.0,0.25,1.0
2023-08-11 00:00:00+00:00,-0.08,60495323.0,-0.04,146110687.0,-0.71,213159611.0,-0.28,327386205.0,0.25,1.0,0.54,1.0,0.43,1.0
2023-08-14 00:00:00+00:00,0.57,42967725.0,0.49,103463048.0,0.52,189078412.0,-0.58,320879865.0,-0.5,0.0,-0.32,0.0,-0.36,0.0
2023-08-15 00:00:00+00:00,-1.15,65696930.0,-0.59,108664655.0,-0.67,169159978.0,-1.29,321824266.0,0.21,1.0,0.24,1.0,-0.14,0.0
2023-08-16 00:00:00+00:00,-0.75,68642969.0,-1.89,134339899.0,-1.34,177307624.0,-1.38,323418311.0,-0.23,0.0,-0.42,0.0,-0.18,0.0
2023-08-17 00:00:00+00:00,-0.76,82091971.0,-1.51,150734940.0,-2.64,216431870.0,-2.16,319894918.0,0.11,1.0,0.44,1.0,0.54,1.0
2023-08-18 00:00:00+00:00,0.04,88726648.0,-0.72,170818619.0,-1.46,239461588.0,-2.05,348126243.0,-0.21,0.0,-0.36,0.0,-0.15,0.0
2023-08-21 00:00:00+00:00,0.66,62247876.0,0.7,150974524.0,-0.07,233066495.0,-1.95,367406394.0,-0.36,0.0,-0.41,0.0,-0.6,0.0
2023-08-22 00:00:00+00:00,-0.28,57466668.0,0.38,119714544.0,0.42,208441192.0,-1.09,359176132.0,0.38,1.0,0.66,1.0,0.64,1.0
2023-08-23 00:00:00+00:00,1.11,57572970.0,0.83,115039638.0,1.49,177287514.0,0.76,348106133.0,-0.57,0.0,-0.9,0.0,-1.05,0.0
2023-08-24 00:00:00+00:00,-1.37,79359120.0,-0.27,136932090.0,-0.55,194398758.0,0.15,345373282.0,-0.25,0.0,-0.15,0.0,0.03,1.0
2023-08-25 00:00:00+00:00,0.69,89674045.0,-0.68,169033165.0,0.42,226606135.0,0.8,346320679.0,0.21,1.0,-0.18,0.0,-0.23,0.0
2023-08-28 00:00:00+00:00,0.63,55097535.0,1.33,144771580.0,-0.06,224130700.0,0.77,339170338.0,0.72,1.0,0.93,1.0,1.26,1.0
2023-08-29 00:00:00+00:00,1.45,74037204.0,2.09,129134739.0,2.8,218808784.0,2.52,355740874.0,-0.05,0.0,0.22,1.0,0.41,1.0
2023-08-30 00:00:00+00:00,0.41,59545401.0,1.87,133582605.0,2.51,188680140.0,1.81,357713305.0,0.22,1.0,0.1,1.0,-0.07,0.0
2023-08-31 00:00:00+00:00,-0.16,56369061.0,0.25,115914462.0,1.71,189951666.0,3.06,334723246.0,-0.1,0.0,-0.52,0.0,-0.57,0.0
2023-09-01 00:00:00+00:00,0.21,51103684.0,0.05,107472745.0,0.46,167018146.0,2.56,296152885.0,-0.19,0.0,-0.1,0.0,-0.07,0.0
2023-09-05 00:00:00+00:00,-0.44,51280501.0,-0.23,102384185.0,-0.39,158753246.0,1.47,292335851.0,-0.44,0.0,-0.5,0.0,-0.7,0.0
2023-09-06 00:00:00+00:00,-0.68,62660067.0,-1.11,113940568.0,-0.91,165044252.0,-0.66,280958714.0,0.03,1.0,0.26,1.0,0.44,1.0
2023-09-07 00:00:00+00:00,-0.31,61041104.0,-0.98,123701171.0,-1.42,174981672.0,-1.37,282454417.0,0.44,1.0,0.38,1.0,0.3,1.0
2023-09-08 00:00:00+00:00,0.15,52324997.0,-0.15,113366101.0,-0.83,176026168.0,-1.06,278410353.0,-0.14,0.0,-0.27,0.0,-0.17,0.0
2023-09-11 00:00:00+00:00,0.67,51046994.0,0.82,103371991.0,0.51,164413095.0,-0.61,278353663.0,-0.07,0.0,-0.05,0.0,0.07,1.0
2023-09-12 00:00:00+00:00,-0.56,59430708.0,0.11,110477702.0,0.26,162802699.0,-0.73,286503870.0,-0.02,0.0,0.28,1.0,0.26,1.0
2023-09-13 00:00:00+00:00,0.12,55297891.0,-0.44,114728599.0,0.22,165775593.0,0.07,279141694.0,-0.04,0.0,0.18,1.0,0.31,1.0
2023-09-14 00:00:00+00:00,0.87,72864291.0,0.99,128162182.0,0.43,187592890.0,1.25,290964881.0,-0.29,0.0,-0.51,0.0,-0.52,0.0
2023-09-15 00:00:00+00:00,-1.58,97541272.0,-0.72,170405563.0,-0.6,225703454.0,-0.5,336181156.0,0.07,1.0,0.23,1.0,0.36,1.0
2023-09-18 00:00:00+00:00,0.08,50855413.0,-1.5,148396685.0,-0.64,221260976.0,-1.08,335989575.0,-0.24,0.0,-0.4,0.0,-0.48,0.0
2023-09-19 00:00:00+00:00,-0.2,56016813.0,-0.12,106872226.0,-1.7,204413498.0,-0.72,332575680.0,-0.05,0.0,-0.16,0.0,-0.04,0.0
2023-09-20 00:00:00+00:00,-0.94,67036682.0,-1.14,123053495.0,-1.06,173908908.0,-1.77,344314471.0,-0.29,0.0,-0.5,0.0,-0.51,0.0
2023-09-21 00:00:00+00:00,-1.64,93034352.0,-2.56,160071034.0,-2.76,216087847.0,-4.22,364484532.0,0.07,1.0,0.33,1.0,0.18,1.0
2023-09-22 00:00:00+00:00,-0.24,83353389.0,-1.87,176387741.0,-2.79,243424423.0,-2.91,350296649.0,0.08,1.0,0.42,1.0,0.63,1.0
2023-09-25 00:00:00+00:00,0.43,61227270.0,0.19,144580659.0,-1.45,237615011.0,-2.57,360668506.0,-0.27,0.0,-0.54,0.0,-0.34,0.0
2023-09-26 00:00:00+00:00,-1.48,82364246.0,-1.05,143591516.0,-1.29,226944905.0,-3.82,387015939.0,-0.06,0.0,-0.26,0.0,-0.68,0.0
2023-09-27 00:00:00+00:00,0.04,94455657.0,-1.43,176819903.0,-1.01,238047173.0,-2.86,414434914.0,0.28,1.0,0.73,1.0,1.15,1.0
2023-09-28 00:00:00+00:00,0.59,85217648.0,0.63,179673305.0,-0.85,262037551.0,-0.67,406618210.0,-0.2,0.0,-0.28,0.0,-0.42,0.0
2023-09-29 00:00:00+00:00,-0.26,101840197.0,0.32,187057845.0,0.37,281513502.0,-0.69,425105018.0,0.04,1.0,0.4,1.0,-0.25,0.0
2023-10-02 00:00:00+00:00,-0.01,79537985.0,-0.28,181378182.0,0.31,266595830.0,-1.13,443415733.0,-0.6,0.0,-0.82,0.0,-0.62,0.0
2023-10-03 00:00:00+00:00,-1.33,94981045.0,-1.34,174519030.0,-1.6,276359227.0,-0.98,456032532.0,-0.34,0.0,0.17,1.0,0.45,1.0
2023-10-04 00:00:00+00:00,0.72,79726306.0,-0.62,174707351.0,-0.63,254245336.0,-0.31,441303181.0,-0.22,0.0,-0.56,0.0,-0.28,0.0
2023-10-05 00:00:00+00:00,-0.06,63468897.0,0.66,143195203.0,-0.68,238176248.0,-0.95,419554430.0,0.24,1.0,0.91,1.0,1.49,1.0
2023-10-06 00:00:00+00:00,1.19,101700001.0,1.14,165168898.0,1.86,244895204.0,0.5,419414234.0,0.18,1.0,0.25,1.0,0.37,1.0
2023-10-09 00:00:00+00:00,0.64,69793511.0,1.84,171493512.0,1.78,234962409.0,1.15,409669760.0,0.49,1.0,0.79,1.0,0.95,1.0
2023-10-10 00:00:00+00:00,0.51,73116558.0,1.15,142910069.0,2.36,244610070.0,3.04,387805273.0,-0.14,0.0,-0.28,0.0,-0.4,0.0
2023-10-11 00:00:00+00:00,0.42,57359869.0,0.93,130476427.0,1.58,200269938.0,2.73,365438836.0,-0.24,0.0,-0.18,0.0,0.06,1.0
2023-10-12 00:00:00+00:00,-0.6,75300459.0,-0.18,132660328.0,0.33,205776886.0,2.18,377270398.0,-0.17,0.0,-0.71,0.0,-0.53,0.0
2023-10-13 00:00:00+00:00,-0.5,84354724.0,-1.09,159655183.0,-0.67,217015052.0,0.47,359925121.0,0.49,1.0,0.63,1.0,0.52,1.0
2023-10-16 00:00:00+00:00,1.04,67433186.0,0.53,151787910.0,-0.06,227088369.0,0.87,357564796.0,0.43,1.0,0.72,1.0,1.22,1.0
2023-10-17 00:00:00+00:00,0.01,71102588.0,1.05,138535774.0,0.55,222890498.0,0.37,355550826.0,-0.15,0.0,-0.3,0.0,-0.5,0.0
2023-10-18 00:00:00+00:00,-1.34,86615658.0,-1.33,157718246.0,-0.31,225151432.0,-1.4,384806615.0,-0.45,0.0,-0.34,0.0,-0.19,0.0
2023-10-19 00:00:00+00:00,-0.88,112415590.0,-2.21,199031248.0,-2.2,270133836.0,-1.68,421921746.0,-0.61,0.0,-0.87,0.0,-0.7,0.0
2023-10-20 00:00:00+00:00,-1.23,110607238.0,-2.1,223022828.0,-3.41,309638486.0,-2.4,448174260.0,0.23,1.0,0.6,1.0,0.7,1.0
2023-10-23 00:00:00+00:00,-0.18,84123626.0,-1.4,194730864.0,-2.27,307146454.0,-3.57,464864700.0,0.42,1.0,0.07,1.0,-0.26,0.0
2023-10-24 00:00:00+00:00,0.75,69119985.0,0.57,153243611.0,-0.66,263850849.0,-2.86,462882097.0,-0.61,0.0,-0.23,0.0,-0.64,0.0
2023-10-25 00:00:00+00:00,-1.42,86063142.0,-0.68,155183127.0,-0.85,239306753.0,-2.93,462329581.0,-0.25,0.0,-0.5,0.0,-0.83,0.0
2023-10-26 00:00:00+00:00,-1.2,103636580.0,-2.6,189699722.0,-1.87,258819707.0,-3.25,453550571.0,-0.29,0.0,-0.06,0.0,-0.4,0.0
2023-10-27 00:00:00+00:00,-0.45,97562274.0,-1.65,201198854.0,-3.04,287261996.0,-2.48,440505607.0,-0.14,0.0,-0.15,0.0,-0.05,0.0
2023-10-30 00:00:00+00:00,1.18,80832244.0,0.73,178394518.0,-0.49,282031098.0,-1.16,437214225.0,-0.1,0.0,-0.11,0.0,-0.06,0.0
2023-10-31 00:00:00+00:00,0.64,69504976.0,1.82,150337220.0,1.37,247899494.0,-1.27,437599216.0,0.47,1.0,0.28,1.0,0.2,1.0
2023-11-01 00:00:00+00:00,1.07,92699990.0,1.71,162204966.0,2.91,243037210.0,1.22,444236064.0,0.38,1.0,0.49,1.0,0.5,1.0
2023-11-02 00:00:00+00:00,1.9,84468529.0,2.99,177168519.0,3.65,246673495.0,4.4,425068013.0,0.17,1.0,0.19,1.0,0.56,1.0
2023-11-03 00:00:00+00:00,0.91,90016643.0,2.84,174485172.0,3.94,267185162.0,5.83,417522382.0,-0.04,0.0,-0.0,0.0,-0.1,0.0
2023-11-06 00:00:00+00:00,0.22,61724717.0,1.14,151741360.0,3.06,236209889.0,4.83,398414855.0,0.17,1.0,0.31,1.0,0.14,1.0
2023-11-07 00:00:00+00:00,0.28,60363611.0,0.5,122088328.0,1.42,212104971.0,4.46,389273490.0,-0.13,0.0,-0.24,0.0,-0.47,0.0
2023-11-08 00:00:00+00:00,0.07,55277153.0,0.36,115640764.0,0.58,177365481.0,3.43,351850653.0,-0.44,0.0,-0.23,0.0,-0.28,0.0
2023-11-09 00:00:00+00:00,-0.76,74705638.0,-0.69,129982791.0,-0.41,190346402.0,0.72,342087762.0,-0.19,0.0,0.24,1.0,0.4,1.0
2023-11-10 00:00:00+00:00,1.56,79429701.0,0.78,154135339.0,0.85,209412492.0,1.36,331500820.0,-0.01,0.0,0.29,1.0,0.34,1.0
2023-11-13 00:00:00+00:00,-0.09,47625225.0,1.46,127054926.0,0.69,201760564.0,1.04,317401328.0,0.53,1.0,0.66,1.0,0.36,1.0
2023-11-14 00:00:00+00:00,1.94,89581240.0,1.84,137206465.0,3.43,216636166.0,2.71,346618957.0,0.13,1.0,0.15,1.0,0.01,1.0
2023-11-15 00:00:00+00:00,0.2,70492291.0,2.14,160073531.0,2.05,207698756.0,2.85,361834095.0,0.16,1.0,-0.2,0.0,0.01,1.0
2023-11-16 00:00:00+00:00,0.13,62013932.0,0.33,132506223.0,2.27,222087463.0,3.77,349142389.0,0.0,1.0,-0.1,0.0,-0.03,0.0
2023-11-17 00:00:00+00:00,0.13,70254591.0,0.25,132268523.0,0.46,202760814.0,2.31,339967279.0,0.32,1.0,0.47,1.0,0.52,1.0
2023-11-20 00:00:00+00:00,0.77,62344541.0,0.9,132599132.0,1.03,194613064.0,3.19,354686595.0,-0.23,0.0,-0.15,0.0,-0.01,0.0
2023-11-21 00:00:00+00:00,-0.22,45345391.0,0.55,107689932.0,0.68,177944523.0,1.01,310450746.0,-0.08,0.0,-0.07,0.0,0.01,1.0
2023-11-22 00:00:00+00:00,0.39,54412587.0,0.17,99757978.0,0.94,162102519.0,1.2,294371042.0,-0.02,0.0,-0.01,0.0,-0.05,0.0
2023-11-24 00:00:00+00:00,-0.04,20499393.0,0.35,74911980.0,0.13,120257371.0,1.03,252856503.0,-0.01,0.0,0.05,1.0,0.07,1.0
2023-11-27 00:00:00+00:00,-0.08,46139025.0,-0.12,66638418.0,0.27,121051005.0,0.83,228740937.0,-0.01,0.0,0.33,1.0,0.29,1.0
2023-11-28 00:00:00+00:00,0.09,56770192.0,0.01,102909217.0,-0.03,123408610.0,0.14,223166588.0,-0.15,0.0,-0.44,0.0,-0.21,0.0
2023-11-29 00:00:00+00:00,-0.06,58339383.0,0.03,115109575.0,-0.05,161248600.0,0.3,236160580.0,-0.15,0.0,-0.24,0.0,-0.42,0.0
2023-11-30 00:00:00+00:00,0.37,67596782.0,0.31,125936165.0,0.4,182706357.0,0.28,249344775.0,-0.02,0.0,0.37,1.0,0.69,1.0
2023-12-01 00:00:00+00:00,0.6,74185544.0,0.97,141782326.0,0.91,200121709.0,0.92,303030926.0,-0.21,0.0,-0.15,0.0,0.11,1.0
2023-12-04 00:00:00+00:00,-0.51,66611901.0,0.08,140797445.0,0.45,208394227.0,0.48,323503802.0,0.25,1.0,0.22,1.0,0.22,1.0
2023-12-05 00:00:00+00:00,-0.02,62651375.0,-0.53,129263276.0,0.06,203448820.0,0.37,329384985.0,-0.37,0.0,-0.43,0.0,-0.55,0.0
2023-12-06 00:00:00+00:00,-0.41,59593078.0,-0.43,122244453.0,-0.94,188856354.0,0.02,330638680.0,0.23,1.0,0.04,1.0,0.29,1.0
2023-12-07 00:00:00+00:00,0.77,59693067.0,0.35,119286145.0,0.33,181937520.0,0.42,322734965.0,0.52,1.0,0.27,1.0,0.29,1.0
2023-12-08 00:00:00+00:00,0.43,68173618.0,1.2,127866685.0,0.78,187459763.0,0.25,316723039.0,0.11,1.0,0.17,1.0,0.22,1.0
2023-12-11 00:00:00+00:00,0.39,57042409.0,0.82,125216027.0,1.6,184909094.0,1.16,307153547.0,0.09,1.0,0.19,1.0,0.26,1.0
2023-12-12 00:00:00+00:00,0.47,98097843.0,0.87,155140252.0,1.3,223313870.0,1.66,342600015.0,0.07,1.0,0.09,1.0,0.01,1.0
2023-12-13 00:00:00+00:00,1.36,81829900.0,1.83,179927743.0,2.23,236970152.0,3.46,364836837.0,-0.15,0.0,-0.22,0.0,0.06,1.0
2023-12-14 00:00:00+00:00,0.33,95395059.0,1.69,177224959.0,2.17,275322802.0,3.01,400538829.0,0.17,1.0,0.23,1.0,0.22,1.0
2023-12-15 00:00:00+00:00,-0.56,115025727.0,-0.23,210420786.0,1.12,292250686.0,2.0,447390938.0,0.17,1.0,0.21,1.0,0.32,1.0
2023-12-18 00:00:00+00:00,0.56,53948102.0,0.0,168973829.0,0.33,264368888.0,2.17,444296631.0,0.28,1.0,0.36,1.0,0.28,1.0
2023-12-19 00:00:00+00:00,0.6,47311217.0,1.16,101259319.0,0.6,216285046.0,2.3,393510005.0,0.25,1.0,0.29,1.0,0.32,1.0
2023-12-20 00:00:00+00:00,-1.44,84371423.0,-0.85,131682640.0,-0.3,185630742.0,-0.52,396051528.0,-0.03,0.0,0.04,1.0,-0.38,0.0
2023-12-21 00:00:00+00:00,1.01,72306738.0,-0.45,156678161.0,0.14,203989378.0,0.15,372963207.0,0.24,1.0,0.08,1.0,0.02,1.0
2023-12-22 00:00:00+00:00,0.2,58365676.0,1.21,130672414.0,-0.25,215043837.0,0.91,316303156.0,0.17,1.0,0.14,1.0,0.21,1.0
2023-12-26 00:00:00+00:00,0.42,45597090.0,0.61,103962766.0,1.63,176269504.0,0.76,307952144.0,0.06,1.0,0.01,1.0,0.08,1.0
2023-12-27 00:00:00+00:00,0.19,55961611.0,0.61,101558701.0,0.81,159924377.0,0.36,316602538.0,0.08,1.0,-0.0,0.0,0.01,1.0
2023-12-28 00:00:00+00:00,0.03,58650296.0,0.23,114611907.0,0.64,160208997.0,1.86,290881411.0,0.05,1.0,-0.53,0.0,-0.61,0.0
2023-12-29 00:00:00+00:00,-0.28,94778221.0,-0.24,153428517.0,-0.05,209390128.0,0.56,313352894.0,-0.17,0.0,-0.04,0.0,0.09,1.0
2024-01-02 00:00:00+00:00,-0.58,93856960.0,-0.85,188635181.0,-0.82,247285477.0,-0.22,348844178.0,-0.21,0.0,-0.17,0.0,-0.2,0.0
2024-01-03 00:00:00+00:00,-0.82,89797164.0,-1.39,183654124.0,-1.67,278432345.0,-1.44,393044252.0,0.31,1.0,0.5,1.0,0.28,1.0
2024-01-04 00:00:00+00:00,-0.31,68320047.0,-1.13,158117211.0,-1.7,251974171.0,-1.94,405402688.0,0.43,1.0,0.35,1.0,-0.02,0.0
2024-01-05 00:00:00+00:00,0.15,76284754.0,-0.16,144604801.0,-0.98,234401965.0,-1.83,423037146.0,0.32,1.0,0.42,1.0,0.49,1.0
2024-01-08 00:00:00+00:00,1.41,67190169.0,1.56,143474923.0,1.24,211794970.0,-0.17,395449094.0,0.13,1.0,0.3,1.0,0.5,1.0
2024-01-09 00:00:00+00:00,-0.15,59571759.0,1.26,126761928.0,1.41,203046682.0,0.26,361163893.0,0.11,1.0,0.13,1.0,0.2,1.0
2024-01-10 00:00:00+00:00,0.56,56541611.0,0.41,116113370.0,1.83,183303539.0,1.66,327908340.0,-0.54,0.0,-0.95,0.0,-0.97,0.0
2024-01-11 00:00:00+00:00,-0.04,71606489.0,0.52,128148100.0,0.37,187719859.0,1.94,331194782.0,-0.27,0.0,-0.26,0.0,-0.4,0.0
2024-01-12 00:00:00+00:00,0.07,52772213.0,0.03,124378702.0,0.59,180920313.0,1.86,307682241.0,0.09,1.0,0.08,1.0,-0.23,0.0
2024-01-16 00:00:00+00:00,-0.36,74954036.0,-0.29,127726249.0,-0.33,199332738.0,0.08,315446108.0,0.02,1.0,0.16,1.0,-0.04,0.0
2024-01-17 00:00:00+00:00,-0.56,61577833.0,-0.92,136531869.0,-0.85,189304082.0,-0.33,317452182.0,0.03,1.0,0.14,1.0,-0.09,0.0
2024-01-18 00:00:00+00:00,0.89,79255667.0,0.32,140833500.0,-0.04,215787536.0,-0.01,340166238.0,0.06,1.0,0.25,1.0,0.36,1.0
2024-01-19 00:00:00+00:00,1.25,94231236.0,2.14,173486903.0,1.57,235064736.0,1.28,362790985.0,0.06,1.0,-0.0,0.0,-0.03,0.0
2024-01-22 00:00:00+00:00,0.23,67891973.0,1.48,162123209.0,2.38,241378876.0,1.44,377910745.0,-0.04,0.0,-0.2,0.0,-0.16,0.0
2024-01-23 00:00:00+00:00,0.28,43694143.0,0.51,111586116.0,1.77,205817352.0,2.09,346650852.0,0.01,1.0,0.11,1.0,0.18,1.0
2024-01-24 00:00:00+00:00,0.1,72024174.0,0.38,115718317.0,0.61,183610290.0,2.77,357097193.0,0.22,1.0,0.16,1.0,-0.08,0.0
2024-01-25 00:00:00+00:00,0.54,63649107.0,0.64,135673281.0,0.93,179367424.0,2.42,341490633.0,0.11,1.0,0.22,1.0,0.16,1.0
2024-01-26 00:00:00+00:00,-0.11,59758839.0,0.43,123407946.0,0.53,195432120.0,1.05,307018236.0,-0.01,0.0,0.0,1.0,0.1,1.0
2024-01-29 00:00:00+00:00,0.78,50268359.0,0.67,110027198.0,1.22,173676305.0,1.6,289394622.0,0.04,1.0,0.1,1.0,0.0,0.0
2024-01-30 00:00:00+00:00,-0.08,49066366.0,0.7,99334725.0,0.59,159093564.0,1.23,294766845.0,-0.27,0.0,-0.33,0.0,-0.26,0.0
2024-01-31 00:00:00+00:00,-1.62,104132384.0,-1.7,153198750.0,-0.93,203467109.0,-0.5,326875055.0,0.19,1.0,-0.14,0.0,0.25,1.0
2024-02-01 00:00:00+00:00,1.31,80028814.0,-0.33,184161198.0,-0.41,233227564.0,0.25,343254762.0,0.25,1.0,0.67,1.0,0.96,1.0
2024-02-02 00:00:00+00:00,1.03,86204491.0,2.35,166233305.0,0.69,270365689.0,1.4,369700414.0,-0.38,0.0,-0.39,0.0,-0.1,0.0
2024-02-05 00:00:00+00:00,-0.34,67056928.0,0.68,153261419.0,2.0,233290233.0,0.27,386488983.0,-0.21,0.0,-0.05,0.0,-0.13,0.0
2024-02-06 00:00:00+00:00,0.28,51052891.0,-0.06,118109819.0,0.97,204314310.0,0.63,388475508.0,0.33,1.0,0.17,1.0,0.21,1.0
2024-02-07 00:00:00+00:00,0.83,62536183.0,1.11,113589074.0,0.76,180646002.0,3.13,346879307.0,-0.05,0.0,-0.15,0.0,-0.01,0.0
2024-02-08 00:00:00+00:00,0.07,45147942.0,0.9,107684125.0,1.18,158737016.0,1.87,311998435.0,0.16,1.0,0.18,1.0,0.26,1.0
2024-02-09 00:00:00+00:00,0.56,54199207.0,0.63,99347149.0,1.46,161883332.0,1.4,279993151.0,0.03,1.0,0.34,1.0,0.35,1.0
2024-02-12 00:00:00+00:00,-0.05,45880111.0,0.51,100079318.0,0.58,145227260.0,1.7,258816334.0,0.13,1.0,0.27,1.0,0.05,1.0
