Datetime,SPY_Daily_Close,Change_1D_%,Volume_1D_%,Change_2D_%,Volume_2D_%,Change_3D_%,Volume_3D_%,Change_5D_%,Volume_5D_%,NextDay_Hour1_Return_%,NextDay_Hour1_Open_Positive,NextDay_Hour2_Return_%,NextDay_Hour2_Open_Positive,NextDay_Hour3_Return_%,NextDay_Hour3_Open_Positive,EURUSD=X_Daily_Close,EURUSD=X_Change_1H_%,EURUSD=X_Change_7H_%,EURUSD=X_Change_24H_%,^FTSE_Daily_Close,^FTSE_Change_1H_%,^FTSE_Change_24H_%,^NQSG_Daily_Close,^NQSG_Change_24H_%
2023-08-07 00:00:00+00:00,450.7200012207031,0.88,-44.01,0.42,0.67,0.13,9.65,-1.54,3.57,-0.4,0.0,-0.4,0.0,-0.34,0.0,1.100594401359558,0.011016701839960952,0.022024995173564044,0.0,7554.14013671875,0.05523097120041509,0.9005267986551546,971.8170776367188,-0.9947563242162394
2023-08-08 00:00:00+00:00,448.75,-0.44,30.88,0.43,-21.61,-0.02,9.14,-1.69,8.35,-0.12,0.0,-0.67,0.0,-0.68,0.0,1.0962508916854858,0.06577820568371973,0.09867253063420289,-0.39465126014694984,7524.27978515625,0.07155146208055463,-0.12848722094941367,966.8826293945312,-2.2364272656935635
2023-08-09 00:00:00+00:00,445.760009765625,-0.67,3.55,-1.1,-4.38,-0.23,-19.54,-0.97,-1.05,0.62,1.0,0.14,1.0,-0.29,0.0,1.097935914993286,-0.010975810334545866,-0.021960064380022182,0.1537078163931449,7579.35009765625,-0.11491363106160835,0.6704854736902632,969.2058715820312,-2.718412889726718
2023-08-10 00:00:00+00:00,445.9200134277344,0.04,27.69,-0.63,33.65,-1.06,11.39,-0.65,16.12,0.47,1.0,0.14,1.0,0.25,1.0,1.098538875579834,-0.010991485125422251,-0.27463614336313835,0.05491764849971936,7616.3798828125,0.061088640239237435,1.2807069727408527,970.52099609375,-2.972329049235345
2023-08-11 00:00:00+00:00,445.5799865722656,-0.08,-29.34,-0.04,10.86,-0.71,5.22,-0.28,1.13,0.25,1.0,0.54,1.0,0.43,1.0,1.09505033493042,-0.010950310625257309,-0.22996330774842644,-0.328518455224347,7522.89990234375,-0.10092421029480603,-0.9825523262472435,959.4008178710938,-3.5029102005859403
2023-08-14 00:00:00+00:00,448.1000061035156,0.57,-28.97,0.49,-32.23,0.52,4.3,-0.58,-0.8,-0.5,0.0,-0.32,0.0,-0.36,0.0,1.0911074876785278,0.0,-0.19640416382933346,-0.32732468533195336,7500.02001953125,-0.07447554365097586,-1.1322324539789763,942.1594848632812,-3.364452889677705
2023-08-15 00:00:00+00:00,442.9397888183594,-1.15,52.9,-0.59,-25.63,-0.67,-22.2,-1.29,-5.21,0.21,1.0,0.24,1.0,-0.14,0.0,1.0907504558563232,0.010908439065770992,-0.13089030951104474,-0.0327219660974265,7387.0498046875,0.18254284850016678,-1.973136348427118,938.3914794921876,-3.186709231602647
2023-08-16 00:00:00+00:00,439.6300048828125,-0.75,4.48,-1.89,29.84,-1.34,-16.82,-1.38,-1.09,-0.23,0.0,-0.42,0.0,-0.18,0.0,1.0877841711044312,-0.043509851662293375,-0.1087802295627327,-0.2719489811776721,7355.31005859375,-0.059511784428012415,-2.0040678557105007,932.1312866210938,-3.74891716232717
2023-08-17 00:00:00+00:00,436.2699890136719,-0.76,19.59,-1.51,38.72,-2.64,14.47,-2.16,-9.95,0.11,1.0,0.44,1.0,0.54,1.0,1.0877841711044312,0.010872420800378535,-0.021759659628961536,0.0,7306.259765625,-0.15906389639220864,-1.3528756766520988,927.235107421875,-4.5874857769796495
2023-08-18 00:00:00+00:00,436.4599914550781,0.04,8.08,-0.72,27.15,-1.46,41.56,-2.05,6.34,-0.21,0.0,-0.36,0.0,-0.15,0.0,1.0874292850494385,-0.01087360421615502,-0.01087360421615502,0.010875969435897304,7263.64990234375,0.05427133353053115,-1.3806551165801428,923.2429809570312,-4.513438044163376
2023-08-21 00:00:00+00:00,439.3399963378906,0.66,-29.84,0.7,0.16,-0.07,31.45,-1.95,14.5,-0.36,0.0,-0.41,0.0,-0.6,0.0,1.0901559591293335,0.032706545389160624,-0.0326960929316944,0.21803847563752754,7257.990234375,-0.09194757052741753,-1.152045232737875,914.9379272460938,-5.599217454941341
2023-08-22 00:00:00+00:00,438.1000061035156,-0.28,-7.68,0.38,-29.92,0.42,-3.69,-1.09,11.61,0.38,1.0,0.66,1.0,0.64,1.0,1.0849517583847046,0.0,-0.021695643624608518,-0.4773813050368725,7274.7099609375,0.012647077659089234,0.27208583232172234,916.3756103515624,-5.579001995847321
2023-08-23 00:00:00+00:00,442.9800109863281,1.11,0.18,0.83,-23.8,1.49,-25.96,0.76,7.63,-0.57,0.0,-0.9,0.0,-1.05,0.0,1.08695650100708,0.010869730936313715,0.02173085312739964,0.1847771209072091,7323.43017578125,0.012702980966206034,0.15248856652934073,923.6547241210938,-3.7258769311162787
2023-08-24 00:00:00+00:00,436.9200134277344,-1.37,37.84,-0.27,14.38,-0.55,-16.59,0.15,7.96,-0.25,0.0,-0.15,0.0,0.03,1.0,1.080263614654541,-0.07561117748667856,-0.20525197493630465,-0.6157455561780045,7338.16015625,0.0383084454912197,0.47718222801238497,925.5349731445312,-1.7645114214566826
2023-08-25 00:00:00+00:00,439.9500122070313,0.69,13.0,-0.68,46.93,0.42,8.71,0.8,-0.52,0.21,1.0,-0.18,0.0,-0.23,0.0,1.0797970294952393,-0.021589523120990606,0.24835223163961473,-0.18356626788553765,7344.72021484375,0.1781323508648569,-0.003942142903679002,924.3826293945312,-1.4928577681925792
2023-08-28 00:00:00+00:00,442.7200012207031,0.63,-38.56,1.33,5.73,-0.06,26.42,0.77,-7.69,0.72,1.0,0.93,1.0,1.26,1.0,1.0828369855880735,0.0,0.16242564450614783,0.259880021412906,7344.72021484375,0.1781323508648569,-0.003942142903679002,931.5800170898438,-0.05914076044463146
2023-08-29 00:00:00+00:00,449.1600036621094,1.45,34.37,2.09,-23.6,2.8,12.56,2.52,-0.96,-0.05,0.0,0.22,1.0,0.41,1.0,1.0871928930282593,-0.14133450739810538,0.05436046639195613,0.4022680697242764,7468.7900390625,0.099981650180192,1.7179102694040438,936.7380981445312,1.0248739124081307
2023-08-30 00:00:00+00:00,451.0,0.41,-19.57,1.87,-7.73,2.51,-16.74,1.81,2.76,0.22,1.0,0.1,1.0,-0.07,0.0,1.0932546854019165,0.0218674472781899,0.04373354673936625,0.5575636497008984,7474.77978515625,-0.02234228962425533,1.5544010171660627,938.1884765625,1.6188041408098597
2023-08-31 00:00:00+00:00,450.2799987792969,-0.16,-5.33,0.25,-10.24,1.71,-15.25,3.06,-3.08,-0.1,0.0,-0.52,0.0,-0.57,0.0,1.0847163200378418,0.032540703362893275,0.032540703362893275,-0.7810042324159605,7447.830078125,-0.1775882293348796,-0.10903871339295046,941.8403930664062,2.940359670222348
2023-09-01 00:00:00+00:00,451.2200012207031,0.21,-9.34,0.05,-19.55,0.46,-23.67,2.56,-14.49,-0.19,0.0,-0.1,0.0,-0.07,0.0,1.077702283859253,-0.021565137996981676,-0.30176057328222816,-0.6250764651043794,7467.43994140625,-0.09325437991815066,-0.02075639303442678,939.9951782226562,2.577498528363531
2023-09-05 00:00:00+00:00,449.25,-0.44,0.35,-0.23,-11.67,-0.39,-15.86,1.47,-13.81,-0.44,0.0,-0.5,0.0,-0.7,0.0,1.0727311372756958,-0.02146510925373768,-0.042909902312493475,-0.6221825145277915,7437.10986328125,-0.10866507036766393,-0.44669308096326743,931.91162109375,0.8939376107790942
2023-09-06 00:00:00+00:00,446.2000122070313,-0.68,22.19,-1.11,6.02,-0.91,-13.11,-0.66,-21.02,0.03,1.0,0.26,1.0,0.44,1.0,1.0726161003112793,-0.010723746185703487,0.032185044326982215,-0.010723746185703487,7424.83984375,-0.06729620160259575,-1.0060925949965327,928.78662109375,0.3513263186772031
2023-09-07 00:00:00+00:00,444.8349914550781,-0.31,-2.58,-0.98,20.82,-1.42,4.77,-1.37,-21.04,0.44,1.0,0.38,1.0,0.3,1.0,1.0699764490127563,0.010696792399667032,-0.07490252262745134,-0.24609469294344377,7442.22021484375,0.031187415562805576,-0.2225500785137724,928.4752807617188,0.4427442962518846
2023-09-08 00:00:00+00:00,445.510009765625,0.15,-14.28,-0.15,-0.5,-0.83,10.88,-1.06,-16.82,-0.14,0.0,-0.27,0.0,-0.17,0.0,1.0702054500579834,0.0,-0.14982752206232908,0.021402437917061867,7479.02978515625,0.06823196437564238,1.2702338939595714,924.0147094726562,-0.8120942354281846
2023-09-11 00:00:00+00:00,448.489990234375,0.67,-2.44,0.82,-16.43,0.51,-0.38,-0.61,-6.01,-0.07,0.0,-0.05,0.0,0.07,1.0,1.0750375986099243,-0.021507739072101906,-0.03225813960989754,0.2902590077879408,7498.93017578125,-0.07514952315187395,0.7411632279029856,930.130615234375,-0.7053714291373692
2023-09-12 00:00:00+00:00,445.9800109863281,-0.56,16.42,0.11,-2.55,0.26,-6.96,-0.73,-1.99,-0.02,0.0,0.28,1.0,0.26,1.0,1.0755001306533811,-0.0322664249344351,0.26887815139684523,0.04302473179123023,7530.7099609375,0.018326767430587587,1.6379285859314363,927.0952758789062,-1.18240640987608
2023-09-13 00:00:00+00:00,446.510009765625,0.12,-6.95,-0.44,10.99,0.22,-5.82,0.07,-0.65,-0.04,0.0,0.18,1.0,0.31,1.0,1.0735372304916382,-0.010736749773776477,-0.09662539952275395,-0.18251045311825642,7536.08984375,-0.09028435590977546,0.47771782904393323,929.3903198242188,-1.3218877990200717
2023-09-14 00:00:00+00:00,450.3999938964844,0.87,31.77,0.99,16.01,0.43,14.1,1.25,3.01,-0.29,0.0,-0.51,0.0,-0.52,0.0,1.063829779624939,-0.07447342885251729,-0.1276599364016917,-0.9042491113469442,7686.91015625,0.0912805374469805,2.075533002059493,936.80029296875,-0.3398831534377811
2023-09-15 00:00:00+00:00,443.2999877929688,-1.58,33.87,-0.72,48.53,-0.6,38.64,-0.5,20.75,0.07,1.0,0.23,1.0,0.36,1.0,1.0662117004394531,-0.01066519276833322,-0.06397938357662891,0.1599260718468054,7726.8798828125,0.036380543647318575,2.74218296485893,945.57568359375,1.466240165989463
2023-09-18 00:00:00+00:00,443.6400146484375,0.08,-47.86,-1.5,15.79,-0.64,33.47,-1.08,20.71,-0.24,0.0,-0.4,0.0,-0.48,0.0,1.0695186853408811,0.010690222760167956,0.010690222760167956,0.22459501402418702,7649.56982421875,-0.022744266820629022,0.9300567531566273,939.9227294921876,1.1989953500109118
2023-09-19 00:00:00+00:00,442.75,-0.2,10.15,-0.12,-37.28,-1.7,8.97,-0.72,16.08,-0.05,0.0,-0.16,0.0,-0.04,0.0,1.068376064300537,-0.010688211482889898,-0.03204663080373926,-0.10683507039241924,7658.4501953125,0.10653687872475004,-0.8063994883890202,934.11962890625,0.6079158230147597
2023-09-20 00:00:00+00:00,438.5899963378906,-0.94,19.67,-1.14,-17.08,-1.06,-22.95,-1.77,23.35,-0.29,0.0,-0.5,0.0,-0.51,0.0,1.0654165744781494,-0.05327592118471447,-0.7777589537867557,-0.27700824843218674,7736.64990234375,0.04978918054900916,0.6440596209311922,936.156982421875,1.3140778847718249
2023-09-21 00:00:00+00:00,431.4100036621094,-1.64,38.78,-2.56,49.78,-2.76,-2.34,-4.22,25.27,0.07,1.0,0.33,1.0,0.18,1.0,1.0663254261016846,-0.010664055426257146,0.02132375214398685,0.0853048136575385,7680.25,-0.10834351779336338,0.2079762077002334,920.31298828125,-1.0555105694108557
2023-09-22 00:00:00+00:00,430.3800048828125,-0.24,-10.41,-1.87,43.34,-2.79,19.08,-2.91,4.2,0.08,1.0,0.42,1.0,0.63,1.0,1.064736008644104,-0.010635197825314968,-0.1277636035642793,-0.1597037315251404,7692.06982421875,-0.04846774296907164,-0.32163620396640225,923.085205078125,-0.4325413908489173
2023-09-25 00:00:00+00:00,432.2200012207031,0.43,-26.54,0.19,-9.68,-1.45,36.63,-2.57,7.35,-0.27,0.0,-0.54,0.0,-0.34,0.0,1.0594342947006226,-0.021183337454522277,0.031786212955253745,-0.5297103163845907,7618.2900390625,0.3411297612130326,-0.8671534443964624,923.3812255859376,-0.6465630327866623
2023-09-26 00:00:00+00:00,425.8399963378906,-1.48,34.52,-1.05,-18.59,-1.29,5.02,-3.82,16.37,-0.06,0.0,-0.26,0.0,-0.68,0.0,1.0571942329406738,-0.021138042919355282,0.0,-0.21143942301601326,7629.52001953125,-0.12030750549825164,-1.2191099852276843,922.068115234375,-1.5726060127167818
2023-09-27 00:00:00+00:00,426.0299987792969,0.04,14.68,-1.43,22.3,-1.01,-2.21,-2.86,20.37,0.28,1.0,0.73,1.0,1.15,1.0,1.0507513284683228,0.010506710508928485,0.03152675637680957,-0.6094343188412621,7590.9599609375,0.12807862737016507,-0.6967388747229908,915.5518188476562,-3.1751942511872966
2023-09-28 00:00:00+00:00,428.5299987792969,0.59,-9.78,0.63,25.13,-0.85,10.28,-0.67,11.56,-0.2,0.0,-0.28,0.0,-0.42,0.0,1.0565240383148191,-0.031695628123906694,0.031693152495737564,0.5493887744982606,7602.47998046875,0.12287493655458448,-0.21957631505789,919.3184814453124,-2.1921214798164446
2023-09-29 00:00:00+00:00,427.4100036621094,-0.26,19.51,0.32,5.79,0.37,24.04,-0.69,21.36,0.04,1.0,0.4,1.0,-0.25,0.0,1.0575296878814695,-0.010561151036991845,-0.1268903378597641,0.07403572779443035,7623.919921875,-0.12615209252432313,0.16330162842310703,925.1619262695312,-0.9589459807420209
2023-10-02 00:00:00+00:00,427.3501892089844,-0.01,-21.9,-0.28,0.95,0.31,11.99,-1.13,22.94,-0.6,0.0,-0.82,0.0,-0.62,0.0,1.048218011856079,0.02096403388507362,-0.09433733955522827,-0.7966534979793383,7508.490234375,0.15246210770512025,-0.6129820976032541,916.2590942382812,-2.125486276042843
2023-10-03 00:00:00+00:00,421.6700134277344,-1.33,19.42,-1.34,-6.7,-1.6,5.47,-0.98,17.83,-0.34,0.0,0.17,1.0,0.45,1.0,1.047120451927185,0.03141966791495587,0.06283628834382604,-0.10470721896398416,7475.39013671875,-0.06843957252453681,-2.5004233477544324,912.5123291015624,-0.8476093762683878
2023-10-04 00:00:00+00:00,424.7000122070313,0.72,-16.06,-0.62,-3.68,-0.63,-9.69,-0.31,6.48,-0.22,0.0,-0.56,0.0,-0.28,0.0,1.0509721040725708,0.0,-0.05255741835602512,0.3678327682643312,7409.8701171875,0.3019949539063038,-2.179415397590667,900.0191040039062,-2.498805196673748
2023-10-05 00:00:00+00:00,424.4599914550781,-0.06,-20.39,0.66,-17.95,-0.68,-10.66,-0.95,3.18,0.24,1.0,0.91,1.0,1.49,1.0,1.0549635887145996,-0.01055294493825798,0.10549356077531602,0.3797897800104977,7453.10009765625,-0.12662839483247312,-0.9710115412884579,906.1663818359376,-1.8643268103134991
2023-10-06 00:00:00+00:00,429.5299987792969,1.19,60.24,1.14,-5.46,1.86,-11.39,0.5,-1.34,0.18,1.0,0.25,1.0,0.37,1.0,1.0592098236083984,0.0,0.487242277470612,0.3813120061313624,7496.3798828125,0.34696554175424055,0.13584873959007204,911.3865966796876,-1.158430530045207
2023-10-09 00:00:00+00:00,432.2799987792969,0.64,-31.37,1.84,19.76,1.78,-7.58,1.15,-7.61,0.49,1.0,0.79,1.0,0.95,1.0,1.0580891370773315,0.07407553562419622,0.3915043532718876,0.10581386391699255,7491.759765625,0.0848264723302794,0.7887644066070898,909.6380004882812,-0.6459293988207437
2023-10-10 00:00:00+00:00,434.4800109863281,0.51,4.76,1.15,-13.48,2.36,2.7,3.04,-14.96,-0.14,0.0,-0.28,0.0,-0.4,0.0,1.0606703758239746,-0.01059730239655332,-0.12727740288994704,0.24395286334504274,7634.18994140625,0.11002303933540514,2.0489456757904145,921.6890258789062,0.2578588901929857
2023-10-11 00:00:00+00:00,436.30999755859375,0.42,-21.55,0.93,-23.92,1.58,-18.22,2.73,-17.19,-0.24,0.0,-0.18,0.0,0.06,1.0,1.062699317932129,0.04251030773962938,0.15940892411334673,0.1912886561556082,7622.93994140625,-0.0964557549459455,1.4642724350031777,923.7257080078124,-0.1552396635592257
2023-10-12 00:00:00+00:00,433.7099914550781,-0.6,31.28,-0.18,-7.17,0.33,-12.42,2.18,-10.08,-0.17,0.0,-0.71,0.0,-0.53,0.0,1.0539628267288208,0.042149662191692805,-0.10540516416382983,-0.8221037744061133,7646.60986328125,-0.040264091075481456,0.5452855018710068,925.9747924804688,1.0603658182803066
2023-10-13 00:00:00+00:00,431.5499877929688,-0.5,12.02,-1.09,22.36,-0.67,-11.28,0.47,-14.18,0.49,1.0,0.63,1.0,0.52,1.0,1.051193118095398,0.021029485175749763,0.05255624522388924,-0.19972398319815232,7598.72021484375,-0.08651322121048244,-0.37744364367773287,915.003173828125,0.2729655969706313
2023-10-16 00:00:00+00:00,436.0299987792969,1.04,-20.06,0.53,14.42,-0.06,13.39,0.87,-12.72,0.43,1.0,0.72,1.0,1.22,1.0,1.0556317567825315,-0.021112883815599393,0.06333565206226854,0.29557657876422283,7635.3798828125,-0.18537243544247684,-0.596525430074879,910.1300048828124,1.1234095847439063
2023-10-17 00:00:00+00:00,436.0799865722656,0.01,5.44,1.05,-13.23,0.55,8.32,0.37,-8.32,-0.15,0.0,-0.3,0.0,-0.5,0.0,1.0575296878814695,-0.031721823386210435,-0.06344604393864195,0.17979101961869137,7678.580078125,-0.0019521762600227532,1.0761067334571273,912.4658203125,0.6951745951774724
2023-10-18 00:00:00+00:00,430.2200012207031,-1.34,21.82,-1.33,3.91,-0.31,3.75,-1.4,5.3,-0.45,0.0,-0.34,0.0,-0.19,0.0,1.054073929786682,0.010541458867763254,0.010541458867763254,-0.3267764616339486,7588.66015625,-0.013967031244144223,-0.5041189614477193,900.0385131835938,-1.2451448745720572
2023-10-19 00:00:00+00:00,426.4299926757813,-0.88,29.79,-2.21,43.67,-2.2,18.96,-1.68,11.84,-0.61,0.0,-0.87,0.0,-0.7,0.0,1.058985471725464,0.05294686290684414,-0.0847266326072793,0.4659580129997343,7506.81005859375,0.1669302567589348,-2.02327665780323,889.2476806640625,-2.2415861928892
2023-10-20 00:00:00+00:00,421.2000122070313,-1.23,-1.61,-2.1,41.41,-3.41,38.92,-2.4,24.52,0.23,1.0,0.6,1.0,0.7,1.0,1.0597710609436035,0.0,0.06358368165162442,0.11656987046677614,7401.2998046875,-0.12401918627283903,-3.2542680714732652,883.19287109375,-4.176696662786783
2023-10-23 00:00:00+00:00,420.4599914550781,-0.18,-23.94,-1.4,-2.16,-2.27,36.42,-3.57,30.01,0.42,1.0,0.07,1.0,-0.26,0.0,1.067235827445984,0.010668402804947519,0.06403339527660812,0.7577350264977412,7375.60986328125,0.04069115354849995,-2.078164646385483,877.8693237304688,-4.964285813398172
2023-10-24 00:00:00+00:00,423.6199951171875,0.75,-17.84,0.57,-31.29,-0.66,-2.33,-2.86,30.19,-0.61,0.0,-0.23,0.0,-0.64,0.0,1.0597710609436035,0.010597293617675696,0.0741831912820734,-0.6994486420348722,7386.64990234375,-0.21222908947493568,-0.847672474420258,888.1900024414062,-4.080541970029872
2023-10-25 00:00:00+00:00,417.6199951171875,-1.42,24.51,-0.68,-20.31,-0.85,-22.71,-2.93,20.15,-0.25,0.0,-0.5,0.0,-0.83,0.0,1.056859016418457,-0.010567852322529436,-0.07397314221520013,-0.2747805287826588,7416.9599609375,0.07380063104085455,0.9997892226971894,884.6732177734375,-3.3147377978805515
2023-10-26 00:00:00+00:00,412.5899963378906,-1.2,20.42,-2.6,23.79,-1.87,-15.73,-3.25,7.5,-0.29,0.0,-0.06,0.0,-0.4,0.0,1.0566357374191284,-0.010558805609572897,0.33813181661912495,-0.02112665888827081,7355.68994140625,-0.14877808885709332,-0.1547409165020719,882.114990234375,-3.078133288446472
2023-10-27 00:00:00+00:00,410.739990234375,-0.45,-5.86,-1.65,29.65,-3.04,8.87,-2.48,-1.71,-0.14,0.0,-0.15,0.0,-0.05,0.0,1.056970715522766,0.0317023257660809,-0.10570201652906341,0.05284461561549936,7294.06982421875,0.09331072773857141,-1.3300206114884694,880.8629760742188,-3.463455127278958
2023-10-30 00:00:00+00:00,415.5899963378906,1.18,-17.15,0.73,-5.96,-0.49,17.85,-1.16,-5.95,-0.1,0.0,-0.11,0.0,-0.06,0.0,1.0616837739944458,0.02122603605798634,0.06369390969824806,0.44590246470062045,7323.93994140625,-0.06617869567007162,-0.6358882784240683,885.0523071289062,-0.5051419901775156
2023-10-31 00:00:00+00:00,418.2300109863281,0.64,-14.01,1.82,-25.28,1.37,-4.22,-1.27,-5.46,0.47,1.0,0.28,1.0,0.2,1.0,1.0582010746002195,0.0,0.12698554498882242,-0.3280354734181423,7314.7998046875,-0.1177061711530647,-0.6972472831577203,882.0750122070312,-0.1480514697880797
2023-11-01 00:00:00+00:00,422.7000122070313,1.07,33.37,1.71,-9.08,2.91,-15.4,1.22,-3.91,0.38,1.0,0.49,1.0,0.5,1.0,1.0588732957839966,0.07411083614665692,0.49766436269012004,0.06352490088248341,7342.43017578125,-0.28613871418143866,-0.09334048928248961,883.8568725585938,0.682054682430544
2023-11-02 00:00:00+00:00,430.75,1.9,-8.88,2.99,17.85,3.65,-12.54,4.4,-6.28,0.17,1.0,0.19,1.0,0.56,1.0,1.061909317970276,-0.01061861038307299,0.010620865959865,0.28672195232117836,7445.240234375,-0.05114169474478292,1.0274782434007923,890.7769165039062,0.7440548917282852
2023-11-03 00:00:00+00:00,434.6900024414063,0.91,6.57,2.84,7.57,3.94,7.78,5.83,-5.22,-0.04,0.0,-0.0,0.0,-0.1,0.0,1.072961449623108,-0.03218730032183981,0.07511760474909757,0.9871337139823355,7404.68017578125,0.06351632470500412,1.2356667556316037,916.1652221679688,3.9790571273978115
2023-11-06 00:00:00+00:00,435.6499938964844,0.22,-31.43,1.14,-14.35,3.06,-2.81,4.83,-8.87,0.17,1.0,0.31,1.0,0.14,1.0,1.0721560716629028,-0.02144327824926684,-0.24660245065205588,-0.0750612205581036,7424.10009765625,-0.10965592308856964,-0.14633372034734693,930.0767822265624,5.581826796055567
2023-11-07 00:00:00+00:00,436.8800048828125,0.28,-2.21,0.5,-30.03,1.42,-14.01,4.46,-11.04,-0.13,0.0,-0.24,0.0,-0.47,0.0,1.0698620080947876,-0.04279113593090855,0.07488901851115948,-0.2139673158365052,7411.43994140625,-0.16258918759209928,-0.40823190469663206,923.5919189453124,4.361928361793166
2023-11-08 00:00:00+00:00,437.2000122070313,0.07,-8.43,0.36,-23.79,0.58,-33.62,3.43,-20.8,-0.44,0.0,-0.23,0.0,-0.28,0.0,1.0713521242141724,0.03214508921987047,-0.03213555620763531,0.13928115103725158,7406.52001953125,-0.013770017115954936,-0.04102860410685194,910.4271240234376,3.0761195758441495
2023-11-09 00:00:00+00:00,433.8599853515625,-0.76,35.15,-0.69,6.47,-0.41,-19.42,0.72,-19.52,-0.19,0.0,0.24,1.0,0.4,1.0,1.066894292831421,-0.010669541074548317,-0.40542209768544835,-0.4160939509987194,7455.60009765625,0.037036270255619286,0.43362741285617457,912.4188842773438,3.440055737934289
2023-11-10 00:00:00+00:00,440.6099853515625,1.56,6.32,0.78,33.29,0.85,-1.27,1.36,-20.6,-0.01,0.0,0.29,1.0,0.34,1.0,1.0686043500900269,-0.032062083792328,0.12823057555308992,0.1495970209300701,7358.89013671875,0.330763164520409,-0.6295262633053245,901.292724609375,1.9799755222313031
2023-11-13 00:00:00+00:00,440.2000122070313,-0.09,-40.04,1.46,-2.25,0.69,13.75,1.04,-20.33,0.53,1.0,0.66,1.0,0.36,1.0,1.0704345703125,0.021408997170047073,0.021408997170047073,0.1712720168431714,7425.85986328125,0.13700214006995282,0.11553848067984429,901.6522216796876,1.246907541407971
2023-11-14 00:00:00+00:00,448.7300109863281,1.94,88.1,1.84,-10.98,3.43,13.81,2.71,-10.96,0.13,1.0,0.15,1.0,0.01,1.0,1.088139295578003,0.04352256350639294,0.1632155907429933,1.6539754746835333,7446.43994140625,0.03613691225861082,1.1783019466907962,906.7575073242188,-0.8188612676490736
2023-11-15 00:00:00+00:00,449.6400146484375,0.2,-21.31,2.14,25.99,2.05,-0.82,2.85,2.84,0.16,1.0,-0.2,0.0,0.01,1.0,1.0856584310531616,0.05428344859090828,0.010849780506094753,-0.2279914469519695,7481.77978515625,-0.14441331926129397,0.9227877050161926,920.040771484375,0.4230186021725757
2023-11-16 00:00:00+00:00,450.2099914550781,0.13,-12.03,0.33,-3.43,2.27,10.07,3.77,2.06,0.0,1.0,-0.1,0.0,-0.03,0.0,1.0856584310531616,0.010849780506094753,0.0325673936353299,0.0,7410.89013671875,-0.13286882432705927,0.1731538244851949,920.1322021484376,-1.0692214092602015
2023-11-17 00:00:00+00:00,450.7799987792969,0.13,13.29,0.25,-17.37,0.46,-6.4,2.31,2.55,0.32,1.0,0.47,1.0,0.52,1.0,1.0917030572891235,0.0,0.24017267213278792,0.5676807221473235,7502.0,-0.026652452025588413,-0.05914843042650331,921.3973999023438,-0.23760699914683325
2023-11-20 00:00:00+00:00,454.25,0.77,-11.26,0.9,0.07,1.03,-6.3,3.19,11.75,-0.23,0.0,-0.15,0.0,-0.01,0.0,1.0948106050491333,0.03283983896171794,0.010955107906185368,0.2846513746811663,7496.41015625,0.010272898874608138,0.6671408243826615,920.6669921875,1.124732325505584
2023-11-21 00:00:00+00:00,453.260009765625,-0.22,-27.27,0.55,-18.58,0.68,-19.88,1.01,-10.43,-0.08,0.0,-0.07,0.0,0.01,1.0,1.091941475868225,0.054593887778420225,-0.06551475614873237,-0.26206625764092495,7480.35986328125,-0.04209124384682017,-0.05051045769377538,917.7683715820312,0.5862973023541107
2023-11-22 00:00:00+00:00,455.0299987792969,0.39,20.0,0.17,-24.77,0.94,-20.05,1.2,-18.64,-0.02,0.0,-0.01,0.0,-0.05,0.0,1.0890873670578003,0.010892254041960925,0.16336977879463088,-0.2613792839177065,7466.89013671875,-0.009775275888368462,-0.40441476731643,919.0576782226562,1.9710525923728905
2023-11-24 00:00:00+00:00,454.8599853515625,-0.04,-62.33,0.35,-30.44,0.13,-38.21,1.03,-27.58,-0.01,0.0,0.05,1.0,0.07,1.0,1.0943313837051392,-0.021879941092983746,0.010949010078764587,0.30641811720746315,7491.64990234375,0.0737366251676086,0.13245137706359156,916.7943725585938,1.6793782031277793
2023-11-27 00:00:00+00:00,454.5,-0.08,125.08,-0.12,-33.2,0.27,-31.97,0.83,-32.72,-0.01,0.0,0.33,1.0,0.29,1.0,1.0961307287216189,0.04384733251001638,0.19731055266569708,0.1644241445756256,7464.009765625,-0.023845747445150334,0.043292799972149965,915.8370971679688,1.001325025755051
2023-11-28 00:00:00+00:00,454.8900146484375,0.09,23.04,0.01,37.37,-0.03,-23.87,0.14,-37.08,-0.15,0.0,-0.44,0.0,-0.21,0.0,1.100594401359558,0.08804972673903677,-0.01099261707676602,0.40722082877331367,7458.509765625,-0.00871935461065343,-0.20378643453445866,913.973388671875,-0.6594689062215164
2023-11-29 00:00:00+00:00,454.6199951171875,-0.06,2.76,0.03,72.74,-0.05,34.09,0.3,-23.93,-0.15,0.0,-0.24,0.0,-0.42,0.0,1.0975743532180786,-0.010979425577306579,0.032931012191328435,-0.27440155408284816,7426.47021484375,-0.026516019218525422,-0.6509541470394065,919.8754272460938,-0.027906305392233488
2023-11-30 00:00:00+00:00,456.2999877929688,0.37,15.87,0.31,22.38,0.4,50.93,0.28,-15.3,-0.02,0.0,0.37,1.0,0.69,1.0,1.0894432067871094,-0.01089726504905908,-0.1416321946740129,-0.7408287563506533,7444.7900390625,-0.16869322465309367,0.1970368957715296,914.2371826171876,-0.7771041339941998
